game_id,season,round,date,ts,kickoff_hour,weekday,played,status,home_id,home,away_id,away,hg,ag,h_xa,a_xa,h_xgot,a_xgot,h_saves,a_saves,h_shots,a_shots,h_xgc,a_xgc,h_fouls,a_fouls,h_corners,a_corners,h_red,a_red,h_shots_ib,a_shots_ib,h_attacks,a_attacks,h_sot,a_sot,h_bigch,a_bigch,h_yellow,a_yellow,h_poss,a_poss,h_xg,a_xg,book,odds_H,open_H,odds_D,open_D,odds_A,open_A,h_rest,a_rest,h_xg_all,h_npxg,h_xg_open,h_xg_openstr,h_xg_sp,h_xg_level,h_xgot_sum,h_pens,h_shots_n,a_xg_all,a_npxg,a_xg_open,a_xg_openstr,a_xg_sp,a_xg_level,a_xgot_sum,a_pens,a_shots_n
4670677,143,19,2026-03-12,1773336600.0,21.5,3,True,Ended,8345,Baniyas,8350,Al-Wahda,1.0,0.0,0.94,2.77,1.8,0.31,3.0,2.0,7.0,15.0,1.5,0.77,14.0,10.0,2.0,7.0,1.0,0.0,5.0,11.0,54.0,115.0,3.0,3.0,1.0,0.0,1.0,1.0,34.0,66.0,0.77,1.5,Bet365,3.6,4.5,3.4,3.7,1.85,1.6,5.0,5.0,0.76,0.76,0.47,0.47,0.29,0.73,1.8,0.0,7.0,1.5000000000000002,1.5000000000000002,1.4300000000000002,1.4300000000000002,0.07,0.0,0.32,0.0,15.0
4670678,143,19,2026-03-12,1773336600.0,21.5,3,True,Ended,8353,Al Ain,8346,Al Wasl,2.0,0.0,0.17,0.82,1.69,1.25,7.0,1.0,5.0,17.0,0.91,0.44,10.0,18.0,2.0,12.0,0.0,0.0,3.0,7.0,120.0,222.0,3.0,7.0,0.0,1.0,1.0,3.0,39.0,61.0,0.44,0.91,Bet365,1.85,1.6,3.7,4.0,3.3,4.2,13.0,5.0,0.4299999999999999,0.4299999999999999,0.3399999999999999,0.3399999999999999,0.09,0.12,1.23,0.0,5.0,0.9200000000000004,0.9200000000000004,0.5300000000000001,0.5300000000000001,0.39,0.0,1.2399999999999998,0.0,17.0
4670665,143,20,2026-03-16,1773682200.0,21.5,0,True,Ended,10880,Dibba Al Fujairah,8347,Shabab Al Ahly,0.0,4.0,0.09,2.05,0.0,1.79,5.0,0.0,2.0,22.0,1.65,0.04,11.0,8.0,1.0,8.0,0.0,0.0,1.0,12.0,124.0,246.0,0.0,8.0,0.0,3.0,2.0,0.0,23.0,77.0,0.04,1.65,Bet365,11.0,11.0,6.5,6.5,1.17,1.18,5.0,5.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.0,3.0,1.7500000000000002,1.7500000000000002,1.5200000000000002,0.81,0.23,1.02,1.96,0.0,23.0
4670668,143,20,2026-03-16,1773682200.0,21.5,0,True,Ended,8344,Jazira Abu Dhabi,11134,Khor Fakkan,3.0,1.0,1.28,0.42,1.22,1.23,5.0,1.0,8.0,14.0,0.64,0.88,17.0,14.0,3.0,6.0,0.0,0.0,6.0,6.0,19.0,11.0,4.0,6.0,2.0,3.0,1.0,1.0,58.0,42.0,0.88,0.64,Bet365,1.48,1.33,3.8,4.33,6.0,7.0,6.0,5.0,0.89,0.89,0.89,0.89,0.0,0.14,0.78,0.0,8.0,0.6400000000000001,0.6400000000000001,0.6100000000000001,0.4600000000000001,0.03,0.09,1.24,0.0,14.0
4670667,143,20,2026-03-17,1773768600.0,21.5,1,True,Ended,8355,Kalba,8351,Sharjah SC,2.0,2.0,1.04,1.25,1.71,3.47,6.0,3.0,9.0,14.0,1.97,1.37,17.0,16.0,5.0,4.0,0.0,0.0,5.0,10.0,116.0,123.0,5.0,8.0,2.0,4.0,0.0,1.0,41.0,59.0,1.37,1.97,Bet365,3.7,3.2,3.5,3.5,1.75,1.91,6.0,6.0,1.2300000000000002,0.4400000000000001,0.4400000000000001,0.4200000000000001,0.0,0.18,1.5000000000000002,1.0,9.0,2.76,1.97,1.01,0.49,0.96,0.0,3.47,1.0,14.0
4670669,143,20,2026-03-17,1773768600.0,21.5,1,True,Ended,8350,Al-Wahda,8353,Al Ain,0.0,1.0,1.02,1.09,0.58,0.38,5.0,4.0,13.0,16.0,1.76,0.69,8.0,7.0,5.0,3.0,0.0,0.0,5.0,10.0,196.0,194.0,4.0,6.0,0.0,1.0,3.0,1.0,51.0,49.0,0.69,1.76,Bet365,4.0,3.0,3.25,3.25,1.8,2.1,5.0,5.0,0.8700000000000001,0.8700000000000001,0.79,0.77,0.08,0.4,0.51,0.0,14.0,1.77,0.98,0.8500000000000002,0.8300000000000002,0.13,0.76,0.38,1.0,16.0
4670666,143,20,2026-03-18,1773855000.0,21.5,2,True,Ended,8346,Al Wasl,8352,Al Dhafra,3.0,0.0,1.32,0.62,1.88,0.61,2.0,3.0,17.0,13.0,0.74,1.39,18.0,9.0,5.0,3.0,1.0,2.0,12.0,4.0,184.0,110.0,7.0,2.0,4.0,0.0,0.0,2.0,66.0,34.0,1.39,0.74,Bet365,1.33,1.53,4.5,3.75,6.5,5.0,6.0,8.0,1.4700000000000002,1.4700000000000002,1.25,1.25,0.22,0.54,1.94,0.0,18.0,0.8900000000000001,0.8900000000000001,0.73,0.73,0.16,0.03,0.62,0.0,13.0
4670670,143,20,2026-03-18,1773855000.0,21.5,2,True,Ended,8349,Al Nasr Dubai,57374,Al Bataeh,1.0,1.0,0.53,0.36,0.73,0.98,3.0,0.0,4.0,10.0,1.02,0.16,10.0,13.0,7.0,2.0,0.0,0.0,3.0,6.0,236.0,120.0,1.0,4.0,0.0,2.0,1.0,2.0,74.0,26.0,0.16,1.02,Bet365,1.85,1.8,3.25,3.4,3.5,3.8,7.0,8.0,0.16,0.16,0.16,0.14,0.0,0.03,0.73,0.0,4.0,1.03,1.03,1.01,0.99,0.02,0.66,0.99,0.0,10.0
4670671,143,20,2026-03-18,1773855000.0,21.5,2,True,Ended,8652,Ajman Club,8345,Baniyas,1.0,1.0,1.17,0.81,1.07,0.77,1.0,3.0,22.0,13.0,0.76,1.38,5.0,11.0,8.0,6.0,0.0,0.0,11.0,5.0,86.0,78.0,4.0,2.0,0.0,1.0,0.0,1.0,66.0,34.0,1.38,0.76,Bet365,2.3,2.15,3.2,3.25,2.7,2.8,8.0,6.0,1.5099999999999998,1.5099999999999998,1.41,1.3199999999999998,0.1,0.16,1.19,0.0,23.0,0.5500000000000002,0.5500000000000002,0.52,0.47,0.03,0.36,0.87,0.0,13.0
4689695,143,21,2026-04-04,1775310600.0,17.833333333333332,5,True,Ended,8349,Al Nasr Dubai,8350,Al-Wahda,2.0,2.0,1.06,0.7,1.01,1.02,3.0,5.0,23.0,8.0,0.77,1.74,14.0,10.0,7.0,2.0,0.0,1.0,11.0,7.0,103.0,80.0,8.0,5.0,3.0,2.0,2.0,1.0,55.0,45.0,1.74,0.77,Bet365,3.9,3.4,3.5,3.4,1.75,1.91,16.84722222222222,17.84722222222222,1.7400000000000002,1.7400000000000002,1.6300000000000003,1.2600000000000002,0.11,0.64,1.0,0.0,23.0,0.79,0.79,0.79,0.79,0.0,0.21,1.15,0.0,8.0
4689696,143,21,2026-04-04,1775310600.0,17.833333333333332,5,True,Ended,57374,Al Bataeh,8355,Kalba,2.0,2.0,1.8,0.45,0.84,2.64,3.0,3.0,20.0,8.0,1.66,1.29,8.0,17.0,4.0,4.0,0.0,0.0,12.0,6.0,179.0,91.0,6.0,5.0,0.0,2.0,1.0,3.0,62.0,38.0,1.29,1.66,Bet365,2.15,2.2,3.2,3.3,3.0,2.75,16.84722222222222,17.84722222222222,1.44,1.44,1.41,1.13,0.03,0.8800000000000001,0.8500000000000001,0.0,21.0,1.74,1.74,1.71,0.7999999999999999,0.03,1.68,2.64,0.0,8.0
4689697,143,21,2026-04-04,1775320200.0,20.5,5,True,Ended,8347,Shabab Al Ahly,8344,Jazira Abu Dhabi,2.0,1.0,0.99,0.42,1.31,0.85,0.0,3.0,15.0,7.0,1.07,1.35,19.0,16.0,5.0,1.0,1.0,0.0,9.0,4.0,73.0,53.0,5.0,1.0,4.0,1.0,5.0,5.0,51.0,49.0,1.35,1.07,Bet365,1.62,1.67,3.7,3.6,4.5,4.2,18.958333333333332,18.958333333333332,1.34,1.34,1.03,1.03,0.31,0.51,1.2999999999999998,0.0,15.0,1.11,0.32,0.23,0.17,0.09,0.08,0.85,1.0,8.0
4689698,143,21,2026-04-05,1775397000.0,17.833333333333332,6,True,Ended,10880,Dibba Al Fujairah,8352,Al Dhafra,1.0,0.0,0.32,0.98,0.15,0.12,3.0,1.0,7.0,16.0,1.09,0.33,18.0,8.0,7.0,10.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,37.0,63.0,0.33,1.09,Bet365,3.4,2.62,3.3,3.3,1.95,2.3,19.84722222222222,17.84722222222222,0.32,0.32,0.32,0.3,0.0,0.09,0.15,0.0,7.0,1.08,1.08,0.7100000000000001,0.65,0.37,0.68,0.12,0.0,16.0
4689700,143,21,2026-04-05,1775397000.0,17.833333333333332,6,True,Ended,11134,Khor Fakkan,8345,Baniyas,2.0,1.0,0.85,0.81,0.69,0.05,1.0,1.0,11.0,11.0,0.64,0.95,12.0,11.0,3.0,4.0,1.0,1.0,7.0,7.0,77.0,80.0,3.0,2.0,2.0,0.0,4.0,2.0,40.0,60.0,0.95,0.64,Bet365,2.75,2.38,3.4,3.3,2.2,2.55,19.84722222222222,17.84722222222222,0.9600000000000002,0.9600000000000002,0.81,0.6600000000000001,0.15,0.42,0.6900000000000001,0.0,11.0,0.6200000000000001,0.6200000000000001,0.6100000000000001,0.53,0.01,0.22,0.05,0.0,11.0
4689699,143,21,2026-04-05,1775406600.0,20.5,6,True,Ended,8353,Al Ain,8652,Ajman Club,2.0,0.0,1.37,0.44,1.54,0.0,0.0,3.0,11.0,6.0,0.34,2.16,13.0,9.0,8.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,2.0,1.0,54.0,46.0,2.16,0.34,Bet365,1.22,1.27,5.25,4.75,9.0,8.5,18.958333333333332,17.958333333333332,2.16,2.16,2.11,2.11,0.05,0.34,1.5300000000000002,0.0,11.0,0.31,0.31,0.23,0.23,0.08,0.0,0.0,0.0,6.0
4689701,143,21,2026-04-05,1775406600.0,20.5,6,True,Ended,8351,Sharjah SC,8346,Al Wasl,2.0,1.0,0.38,0.84,1.39,1.29,3.0,2.0,7.0,11.0,1.07,0.79,19.0,9.0,3.0,0.0,1.0,0.0,5.0,7.0,116.0,190.0,4.0,4.0,2.0,3.0,4.0,0.0,39.0,61.0,0.79,1.07,Bet365,4.1,3.0,3.6,3.25,1.65,2.05,18.958333333333332,17.958333333333332,0.81,0.81,0.71,0.6100000000000001,0.0999999999999999,0.23,1.39,0.0,7.0,1.06,1.06,0.91,0.66,0.15,0.5900000000000001,1.29,0.0,11.0
4695361,143,22,2026-04-09,1775742900.0,17.916666666666668,3,True,Ended,8350,Al-Wahda,8355,Kalba,2.0,2.0,1.02,0.95,2.74,0.98,0.0,8.0,21.0,13.0,0.62,2.07,15.0,18.0,7.0,5.0,0.0,0.0,13.0,4.0,183.0,150.0,10.0,2.0,1.0,1.0,1.0,3.0,61.0,39.0,2.07,0.62,Bet365,1.36,1.48,4.5,3.9,6.5,5.75,5.003472222222222,5.003472222222222,2.08,1.29,1.14,1.11,0.15,0.78,2.75,1.0,21.0,0.6200000000000001,0.6200000000000001,0.6000000000000001,0.5700000000000001,0.02,0.26,0.98,0.0,13.0
4695359,143,22,2026-04-10,1775829300.0,17.916666666666668,4,True,Ended,8345,Baniyas,8351,Sharjah SC,1.0,1.0,0.48,0.57,0.18,0.59,3.0,4.0,11.0,14.0,1.03,0.4,13.0,8.0,6.0,4.0,0.0,1.0,5.0,10.0,102.0,90.0,4.0,4.0,1.0,1.0,2.0,3.0,56.0,44.0,0.4,1.03,Bet365,2.6,3.0,3.3,3.4,2.35,2.05,5.003472222222222,4.892361111111111,0.41,0.41,0.37,0.37,0.04,0.19,0.19,0.0,11.0,1.0300000000000002,1.0300000000000002,0.8800000000000001,0.57,0.15,0.6299999999999999,0.5900000000000001,0.0,15.0
4695358,143,22,2026-04-10,1775838600.0,20.5,4,True,Ended,8353,Al Ain,8347,Shabab Al Ahly,3.0,2.0,1.11,1.1,1.57,1.5,4.0,3.0,20.0,18.0,1.61,2.28,15.0,12.0,8.0,5.0,0.0,0.0,12.0,7.0,122.0,174.0,6.0,6.0,3.0,1.0,4.0,3.0,44.0,56.0,2.28,1.61,Bet365,2.45,2.62,3.1,3.0,2.62,2.5,5.0,6.0,2.31,2.31,2.18,2.01,0.13,2.31,1.5599999999999998,0.0,20.0,1.6000000000000003,1.6000000000000003,1.4700000000000004,1.4100000000000004,0.13,0.49,1.5,0.0,18.0
4695356,143,22,2026-04-11,1775915700.0,17.916666666666668,5,True,Ended,8344,Jazira Abu Dhabi,10880,Dibba Al Fujairah,4.0,3.0,1.65,0.58,2.08,2.18,3.0,4.0,14.0,9.0,0.83,1.63,18.0,10.0,4.0,2.0,0.0,0.0,10.0,5.0,104.0,73.0,8.0,6.0,3.0,2.0,1.0,2.0,61.0,39.0,1.63,0.83,Bet365,1.17,1.22,6.5,5.25,13.0,9.5,6.892361111111111,6.003472222222222,1.62,1.62,1.57,1.2,0.05,0.8999999999999999,2.08,0.0,14.0,0.97,0.97,0.97,0.6,0.0,0.6,1.98,0.0,9.0
4695357,143,22,2026-04-11,1775915700.0,17.916666666666668,5,True,Ended,8352,Al Dhafra,8349,Al Nasr Dubai,0.0,1.0,1.01,1.1,0.07,0.64,1.0,2.0,7.0,8.0,0.79,0.62,11.0,15.0,3.0,4.0,0.0,0.0,5.0,4.0,62.0,73.0,2.0,2.0,0.0,1.0,2.0,4.0,35.0,65.0,0.62,0.79,Bet365,3.25,3.5,3.4,3.5,2.0,1.85,6.003472222222222,7.003472222222222,0.6200000000000001,0.6200000000000001,0.21,0.21,0.41,0.41,0.07,0.0,7.0,0.87,0.87,0.87,0.64,0.0,0.78,0.52,0.0,8.0
4695355,143,22,2026-04-11,1775925000.0,20.5,5,True,Ended,8652,Ajman Club,8346,Al Wasl,1.0,3.0,0.63,0.56,1.0,1.52,3.0,2.0,10.0,13.0,1.63,1.13,14.0,20.0,7.0,6.0,0.0,0.0,6.0,8.0,170.0,144.0,3.0,5.0,1.0,2.0,2.0,2.0,54.0,46.0,1.13,1.63,Bet365,3.5,4.5,3.3,3.6,1.85,1.62,6.0,6.0,1.1700000000000002,0.38,0.16,0.16,0.2199999999999999,0.13,1.04,1.0,12.0,1.6500000000000004,1.6500000000000004,1.5900000000000003,0.78,0.06,1.05,1.51,0.0,13.0
4695360,143,22,2026-04-11,1775925000.0,20.5,5,True,Ended,11134,Khor Fakkan,57374,Al Bataeh,1.0,1.0,0.93,0.58,1.07,0.28,2.0,1.0,6.0,9.0,0.27,0.89,12.0,10.0,8.0,8.0,0.0,0.0,4.0,6.0,96.0,87.0,2.0,3.0,2.0,0.0,3.0,2.0,53.0,47.0,0.89,0.27,Bet365,2.35,2.45,3.3,3.3,2.6,2.55,6.111111111111111,7.111111111111111,0.8899999999999999,0.8899999999999999,0.8899999999999999,0.8899999999999999,0.0,0.31,1.07,0.0,6.0,0.31,0.31,0.2799999999999999,0.2199999999999999,0.03,0.2199999999999999,0.2799999999999999,0.0,9.0
4695353,143,23,2026-04-23,1776952800.0,18.0,3,True,Ended,8351,Sharjah SC,8350,Al-Wahda,0.0,2.0,0.76,2.05,1.37,2.11,2.0,3.0,9.0,10.0,1.93,1.82,15.0,16.0,4.0,3.0,0.0,0.0,5.0,7.0,247.0,168.0,3.0,4.0,2.0,5.0,2.0,2.0,56.0,44.0,1.82,1.93,Bet365,3.5,2.9,3.75,3.5,1.8,2.1,13.003472222222221,14.003472222222221,1.82,1.82,1.8100000000000005,1.7100000000000002,0.01,0.02,1.37,0.0,9.0,2.8400000000000003,2.8400000000000003,2.78,2.78,0.06,0.34,3.12,0.0,11.0
4695354,143,23,2026-04-23,1776952800.0,18.0,3,True,Ended,8355,Kalba,8345,Baniyas,1.0,2.0,0.99,2.06,0.33,1.42,4.0,2.0,12.0,13.0,1.5,1.3,6.0,6.0,2.0,6.0,1.0,0.0,9.0,8.0,134.0,174.0,3.0,6.0,0.0,2.0,0.0,1.0,50.0,50.0,1.3,1.5,Bet365,2.45,2.3,3.6,3.6,2.3,2.5,14.003472222222221,13.003472222222221,1.29,1.29,1.29,1.13,0.0,1.16,0.3299999999999999,0.0,12.0,1.65,1.65,1.37,1.37,0.28,1.09,1.62,0.0,14.0
4695349,143,23,2026-04-23,1776962700.0,20.75,3,True,Ended,57374,Al Bataeh,8353,Al Ain,0.0,2.0,0.43,0.8,0.08,1.0,1.0,1.0,11.0,10.0,1.24,0.71,4.0,7.0,2.0,5.0,0.0,0.0,5.0,7.0,182.0,262.0,1.0,2.0,1.0,1.0,2.0,1.0,41.0,59.0,0.71,1.24,Bet365,7.0,6.0,5.25,4.75,1.27,1.36,12.010416666666666,13.010416666666666,0.7200000000000002,0.7200000000000002,0.6200000000000001,0.6200000000000001,0.1,0.0,0.08,0.0,12.0,1.2400000000000002,0.45,0.4000000000000001,0.4000000000000001,0.05,0.08,1.0,1.0,10.0
4695350,143,23,2026-04-24,1777039200.0,18.0,4,True,Ended,8346,Al Wasl,10880,Dibba Al Fujairah,4.0,2.0,3.68,0.51,4.51,1.92,4.0,7.0,27.0,11.0,1.34,3.62,10.0,10.0,12.0,4.0,0.0,0.0,18.0,6.0,162.0,106.0,11.0,7.0,4.0,2.0,1.0,3.0,70.0,30.0,3.62,1.34,Bet365,1.2,1.2,5.5,5.5,11.0,10.0,12.895833333333334,13.003472222222221,3.71,2.9200000000000004,2.7100000000000004,2.4800000000000004,0.21,1.2200000000000002,4.51,1.0,28.0,1.3400000000000003,0.55,0.4600000000000001,0.43,0.09,0.08,1.91,1.0,11.0
4695352,143,23,2026-04-24,1777039200.0,18.0,4,True,Ended,8352,Al Dhafra,8652,Ajman Club,0.0,1.0,0.51,0.22,0.18,0.05,0.0,1.0,5.0,7.0,0.32,0.75,17.0,20.0,2.0,3.0,1.0,1.0,4.0,3.0,128.0,126.0,1.0,1.0,1.0,0.0,1.0,2.0,52.0,48.0,0.75,0.32,Bet365,2.88,2.75,3.4,3.25,2.1,2.25,13.003472222222221,12.895833333333334,0.76,0.76,0.67,0.64,0.09,0.3,0.18,0.0,5.0,0.3299999999999999,0.3299999999999999,0.17,0.17,0.16,0.3299999999999999,0.05,0.0,7.0
4695348,143,23,2026-04-24,1777049100.0,20.75,4,True,Ended,8349,Al Nasr Dubai,8344,Jazira Abu Dhabi,3.0,2.0,0.15,2.01,1.34,3.2,4.0,2.0,14.0,13.0,1.96,1.02,18.0,16.0,3.0,5.0,0.0,0.0,9.0,9.0,136.0,152.0,5.0,6.0,2.0,2.0,4.0,3.0,39.0,61.0,1.02,1.96,Bet365,4.0,3.1,3.75,3.4,1.67,2.0,13.118055555555555,13.118055555555555,1.05,1.05,0.6900000000000001,0.5800000000000001,0.36,0.58,1.33,0.0,14.0,2.01,2.01,2.01,1.52,0.0,0.8199999999999998,3.1900000000000004,0.0,13.0
4695351,143,23,2026-04-29,1777476000.0,19.33333333333333,2,True,Ended,8347,Shabab Al Ahly,11134,Khor Fakkan,3.0,3.0,2.2,0.8,3.11,1.6,1.0,2.0,18.0,7.0,1.4,2.34,10.0,12.0,9.0,3.0,0.0,0.0,14.0,5.0,363.0,162.0,5.0,3.0,3.0,4.0,1.0,3.0,72.0,28.0,2.34,1.4,Bet365,1.25,1.25,5.25,5.25,8.5,9.0,18.95138888888889,17.95138888888889,2.34,2.34,2.14,1.84,0.2,0.8999999999999999,3.1100000000000003,0.0,19.0,1.4,1.4,1.4,1.4,0.0,1.13,1.6,0.0,7.0
4704448,143,24,2026-05-05,1777989900.0,18.08333333333333,1,True,Ended,8652,Ajman Club,8344,Jazira Abu Dhabi,1.0,1.0,0.82,1.26,0.76,1.12,4.0,1.0,7.0,14.0,1.32,0.88,20.0,16.0,2.0,7.0,0.0,0.0,4.0,10.0,152.0,136.0,2.0,5.0,1.0,0.0,5.0,4.0,49.0,51.0,0.88,1.32,Bet365,4.75,3.9,3.8,3.5,1.57,1.75,11.003472222222221,10.88888888888889,0.9900000000000002,0.9900000000000002,0.9200000000000002,0.8200000000000001,0.07,0.9900000000000002,0.76,0.0,10.0,1.32,1.32,0.78,0.78,0.54,1.1,1.12,0.0,14.0
4704442,143,24,2026-05-05,1777999500.0,20.75,1,True,Ended,8345,Baniyas,8352,Al Dhafra,2.0,2.0,0.37,0.44,1.38,0.28,1.0,1.0,7.0,12.0,0.64,0.62,9.0,11.0,3.0,8.0,0.0,0.0,4.0,8.0,125.0,50.0,4.0,3.0,1.0,0.0,1.0,0.0,71.0,29.0,0.62,0.64,Bet365,2.0,1.9,3.6,3.4,3.0,3.3,12.114583333333334,11.114583333333334,0.6199999999999999,0.6199999999999999,0.6199999999999999,0.3999999999999999,0.0,0.2,1.37,0.0,7.0,0.6400000000000001,0.6400000000000001,0.51,0.51,0.13,0.21,0.27,0.0,12.0
4704446,143,24,2026-05-05,1777999500.0,20.75,1,True,Ended,10880,Dibba Al Fujairah,57374,Al Bataeh,2.0,1.0,0.22,2.37,1.59,0.32,4.0,2.0,8.0,21.0,1.28,1.3,11.0,14.0,3.0,5.0,0.0,0.0,7.0,10.0,62.0,150.0,4.0,5.0,2.0,2.0,3.0,2.0,35.0,65.0,1.3,1.28,Bet365,3.5,3.2,3.5,3.4,1.85,2.0,11.114583333333334,12.0,1.31,0.52,0.52,0.5,0.0,0.38,1.59,1.0,8.0,1.3200000000000005,1.3200000000000005,1.2400000000000004,1.2100000000000002,0.08,0.6300000000000001,0.33,0.0,21.0
4704447,143,24,2026-05-05,1777999500.0,20.75,1,True,Ended,8355,Kalba,11134,Khor Fakkan,0.0,0.0,0.6,1.55,0.11,0.7,3.0,1.0,11.0,11.0,0.79,0.44,13.0,15.0,3.0,11.0,0.0,0.0,6.0,6.0,145.0,145.0,1.0,3.0,0.0,4.0,2.0,3.0,48.0,52.0,0.44,0.79,Bet365,2.88,2.4,3.4,3.4,2.1,2.45,12.114583333333334,6.059027777777778,0.45,0.45,0.25,0.25,0.1999999999999999,0.45,0.11,0.0,11.0,0.8,0.8,0.7,0.59,0.1,0.8,0.7000000000000001,0.0,11.0
4704445,143,24,2026-05-06,1778076300.0,18.08333333333333,2,True,Ended,8350,Al-Wahda,8346,Al Wasl,2.0,3.0,1.28,0.8,1.36,2.95,2.0,1.0,11.0,12.0,2.51,1.46,14.0,10.0,3.0,3.0,0.0,0.0,10.0,10.0,155.0,124.0,3.0,6.0,3.0,2.0,2.0,2.0,53.0,47.0,1.46,2.51,Bet365,2.5,2.25,3.6,3.4,2.25,2.62,13.003472222222221,12.003472222222221,1.4400000000000002,0.6499999999999999,0.6499999999999999,0.59,0.0,0.34,1.37,1.0,11.0,2.5200000000000005,0.94,0.83,0.73,0.11,0.94,2.96,2.0,12.0
4704443,143,24,2026-05-06,1778085900.0,20.75,2,True,Ended,8347,Shabab Al Ahly,8349,Al Nasr Dubai,2.0,1.0,1.27,0.27,1.72,0.39,4.0,6.0,12.0,12.0,0.57,1.76,14.0,16.0,4.0,3.0,0.0,0.0,11.0,8.0,154.0,130.0,8.0,5.0,4.0,0.0,2.0,1.0,52.0,48.0,1.76,0.57,Bet365,1.45,1.3,4.5,5.0,5.0,7.0,7.059027777777778,12.0,1.8000000000000005,1.0100000000000002,0.75,0.64,0.26,0.71,1.7200000000000002,1.0,12.0,0.56,0.56,0.35,0.31,0.21,0.52,0.3999999999999999,0.0,12.0
4704444,143,24,2026-05-06,1778085900.0,20.75,2,True,Ended,8351,Sharjah SC,8353,Al Ain,0.0,5.0,0.23,1.61,0.26,1.31,1.0,3.0,6.0,15.0,0.94,0.13,12.0,13.0,3.0,3.0,0.0,0.0,1.0,9.0,243.0,256.0,3.0,5.0,0.0,3.0,1.0,0.0,41.0,59.0,0.13,0.94,Bet365,4.0,5.0,3.8,4.0,1.65,1.5,13.114583333333334,13.0,0.15,0.15,0.15,0.13,0.0,0.0,0.27,0.0,9.0,0.95,0.95,0.95,0.8800000000000001,0.0,0.11,1.31,0.0,15.0
4709068,143,25,2026-05-10,1778426700.0,19.416666666666668,6,True,Ended,8353,Al Ain,8352,Al Dhafra,5.0,0.0,0.82,0.35,4.25,0.26,1.0,6.0,19.0,5.0,0.56,3.13,18.0,6.0,11.0,1.0,0.0,0.0,13.0,3.0,90.0,80.0,11.0,1.0,7.0,0.0,2.0,1.0,56.0,44.0,3.13,0.56,Bet365,1.22,1.1,6.0,9.0,12.0,17.0,3.9444444444444446,4.944444444444445,3.2,1.6200000000000006,1.6000000000000003,0.8,0.02,0.36,4.24,2.0,20.0,0.56,0.56,0.56,0.56,0.0,0.19,0.26,0.0,5.0
4709070,143,25,2026-05-10,1778426700.0,19.416666666666668,6,True,Ended,8345,Baniyas,8347,Shabab Al Ahly,2.0,2.0,0.36,0.99,1.52,1.84,4.0,0.0,8.0,11.0,1.46,0.77,11.0,16.0,3.0,2.0,0.0,0.0,6.0,8.0,126.0,202.0,2.0,6.0,1.0,1.0,2.0,2.0,50.0,50.0,0.77,1.46,Bet365,4.1,7.5,3.8,4.33,1.65,1.33,4.944444444444445,3.9444444444444446,0.7800000000000001,0.7800000000000001,0.7600000000000001,0.64,0.02,0.42,1.51,0.0,8.0,1.62,1.62,1.62,1.0299999999999998,0.0,0.8500000000000001,2.0400000000000005,0.0,12.0
4709072,143,25,2026-05-10,1778426700.0,19.416666666666668,6,True,Ended,57374,Al Bataeh,8351,Sharjah SC,0.0,0.0,0.36,0.29,0.41,0.2,3.0,1.0,10.0,7.0,0.64,0.34,15.0,18.0,1.0,1.0,0.0,0.0,3.0,3.0,100.0,115.0,1.0,3.0,0.0,1.0,3.0,2.0,44.0,56.0,0.34,0.64,Bet365,2.75,2.7,3.2,3.3,2.25,2.25,4.944444444444445,3.9444444444444446,0.3400000000000001,0.3400000000000001,0.26,0.26,0.08,0.3400000000000001,0.41,0.0,10.0,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.4499999999999999,0.0,0.6399999999999999,0.2,0.0,7.0
4709073,143,25,2026-05-10,1778426700.0,19.416666666666668,6,True,Ended,10880,Dibba Al Fujairah,8652,Ajman Club,0.0,2.0,0.21,1.22,0.61,1.32,9.0,3.0,7.0,23.0,1.84,0.33,10.0,13.0,3.0,7.0,1.0,0.0,1.0,14.0,41.0,100.0,3.0,10.0,0.0,1.0,1.0,3.0,32.0,68.0,0.33,1.84,Bet365,2.55,3.0,3.4,3.4,2.3,2.05,4.944444444444445,5.055555555555555,0.33,0.33,0.06,0.05,0.27,0.1699999999999999,0.6000000000000001,0.0,8.0,1.8400000000000003,1.8400000000000003,1.4300000000000004,0.9600000000000002,0.41,1.34,1.3100000000000005,0.0,23.0
4709069,143,25,2026-05-11,1778508600.0,18.166666666666668,0,True,Ended,8349,Al Nasr Dubai,8355,Kalba,2.0,1.0,0.81,0.74,1.15,1.04,2.0,0.0,11.0,14.0,0.88,1.48,15.0,11.0,4.0,11.0,0.0,1.0,6.0,10.0,208.0,135.0,2.0,3.0,1.0,0.0,2.0,1.0,58.0,42.0,1.48,0.88,Bet365,1.62,1.65,3.9,3.75,4.2,4.2,4.892361111111111,5.892361111111111,1.4800000000000002,0.6900000000000001,0.6900000000000001,0.65,0.0,0.31,1.15,1.0,11.0,0.8900000000000001,0.8900000000000001,0.6000000000000001,0.6000000000000001,0.29,0.29,1.04,0.0,14.0
